auc,learning_rate,use_pretrained,show_loss_figure,save_loss_figure,use_bias,saved_model_file,num_epochs,op_dims,batchsize,alpha,lof_K,w_mean,log_file
0.27719613504662377,0.00025,True,False,False,True,None,150,8;8,256,0.1,10,True,None
0.2790137934650815,0.00025,True,False,False,True,None,150,8;8,256,0.1,15,True,None
0.27888099493312224,0.00025,True,False,False,True,None,150,8;8,256,0.1,18,True,None
0.2786573458288545,0.00025,True,False,False,True,None,150,8;8,256,0.1,20,True,None
0.2793489105722923,0.00025,True,False,False,True,None,150,8;8,256,0.1,22,True,None
0.2782917268594993,0.00025,True,False,False,True,None,150,8;8,256,0.1,24,True,None
0.2793150021895572,0.00025,True,False,False,True,None,150,8;8,256,0.1,30,True,None
0.283926006185276,0.00025,True,False,False,True,None,150,8;8,256,0.01,10,True,None
0.28883583488350795,0.00025,True,False,False,True,None,150,8;8,256,0.01,15,True,None
0.2851320461100552,0.00025,True,False,False,True,None,150,8;8,256,0.01,18,True,None
0.2825068271167792,0.00025,True,False,False,True,None,150,8;8,256,0.01,20,True,None
0.2872943756168904,0.00025,True,False,False,True,None,150,8;8,256,0.01,22,True,None
0.2861330901391264,0.00025,True,False,False,True,None,150,8;8,256,0.01,24,True,None
0.2864733688707725,0.00025,True,False,False,True,None,150,8;8,256,0.01,30,True,None
0.2906534227444788,0.00025,True,False,False,True,None,150,8;8,256,0.001,10,True,None
0.291202498193383,0.00025,True,False,False,True,None,150,8;8,256,0.001,15,True,None
0.28795784455579443,0.00025,True,False,False,True,None,150,8;8,256,0.001,18,True,None
0.2895935673804195,0.00025,True,False,False,True,None,150,8;8,256,0.001,20,True,None
0.29296945228007504,0.00025,True,False,False,True,None,150,8;8,256,0.001,22,True,None
0.2936908813601639,0.00025,True,False,False,True,None,150,8;8,256,0.001,24,True,None
0.29247666754420154,0.00025,True,False,False,True,None,150,8;8,256,0.001,30,True,None
0.28995102932051736,0.00025,True,False,False,True,None,150,8;8,256,0.0001,10,True,None
0.2899726559440323,0.00025,True,False,False,True,None,150,8;8,256,0.0001,15,True,None
0.2900907140980096,0.00025,True,False,False,True,None,150,8;8,256,0.0001,18,True,None
0.2915327255427612,0.00025,True,False,False,True,None,150,8;8,256,0.0001,20,True,None
0.29022342066604623,0.00025,True,False,False,True,None,150,8;8,256,0.0001,22,True,None
0.2876787953483486,0.00025,True,False,False,True,None,150,8;8,256,0.0001,24,True,None
0.2901538362921729,0.00025,True,False,False,True,None,150,8;8,256,0.0001,30,True,None
0.2745520029072339,0.00025,True,False,False,True,None,200,8;10,256,1.0,10,True,None
0.27628187114515274,0.00025,True,False,False,True,None,200,8;10,256,1.0,15,True,None
0.2736252492230873,0.00025,True,False,False,True,None,200,8;10,256,1.0,18,True,None
0.27443862276698194,0.00025,True,False,False,True,None,200,8;10,256,1.0,20,True,None
0.2747438498227285,0.00025,True,False,False,True,None,200,8;10,256,1.0,22,True,None
0.2758450865331853,0.00025,True,False,False,True,None,200,8;10,256,1.0,24,True,None
0.2762246791359165,0.00025,True,False,False,True,None,200,8;10,256,1.0,30,True,None
0.2808845836622078,0.00025,True,False,False,True,None,200,8;10,256,0.1,10,True,None
0.28122455810628344,0.00025,True,False,False,True,None,200,8;10,256,0.1,15,True,None
0.2820567330935561,0.00025,True,False,False,True,None,200,8;10,256,0.1,18,True,None
0.28226274710983984,0.00025,True,False,False,True,None,200,8;10,256,0.1,20,True,None
0.2814515953042448,0.00025,True,False,False,True,None,200,8;10,256,0.1,22,True,None
0.28117893964556,0.00025,True,False,False,True,None,200,8;10,256,0.1,24,True,None
0.2823763874221744,0.00025,True,False,False,True,None,200,8;10,256,0.1,30,True,None
0.29372829823052204,0.00025,True,False,False,True,None,200,8;10,256,0.01,10,True,None
0.2918243632778663,0.00025,True,False,False,True,None,200,8;10,256,0.01,15,True,None
0.2941726414904679,0.00025,True,False,False,True,None,200,8;10,256,0.01,18,True,None
0.2929070964559372,0.00025,True,False,False,True,None,200,8;10,256,0.01,20,True,None
0.29330278694947304,0.00025,True,False,False,True,None,200,8;10,256,0.01,22,True,None
0.2934258485982236,0.00025,True,False,False,True,None,200,8;10,256,0.01,24,True,None
0.2931187521621252,0.00025,True,False,False,True,None,200,8;10,256,0.01,30,True,None
0.29050507860262353,0.00025,True,False,False,True,None,200,8;10,256,0.001,10,True,None
0.29020987187673986,0.00025,True,False,False,True,None,200,8;10,256,0.001,15,True,None
0.2906732014608345,0.00025,True,False,False,True,None,200,8;10,256,0.001,18,True,None
0.2922499093564693,0.00025,True,False,False,True,None,200,8;10,256,0.001,20,True,None
0.2946733508747499,0.00025,True,False,False,True,None,200,8;10,256,0.001,22,True,None
0.2921914304031048,0.00025,True,False,False,True,None,200,8;10,256,0.001,24,True,None
0.2899324258424312,0.00025,True,False,False,True,None,200,8;10,256,0.001,30,True,None
0.290530044899902,0.00025,True,False,False,True,None,200,8;10,256,0.0001,10,True,None
0.2887026483221876,0.00025,True,False,False,True,None,200,8;10,256,0.0001,15,True,None
0.2895577491226829,0.00025,True,False,False,True,None,200,8;10,256,0.0001,18,True,None
0.2899021722071068,0.00025,True,False,False,True,None,200,8;10,256,0.0001,20,True,None
0.2880438550421518,0.00025,True,False,False,True,None,200,8;10,256,0.0001,22,True,None
0.29183669884455954,0.00025,True,False,False,True,None,200,8;10,256,0.0001,24,True,None
0.29121179241460843,0.00025,True,False,False,True,None,200,8;10,256,0.0001,30,True,None
0.2761264376962457,0.0005,True,False,False,True,None,200,8;12,256,1.0,10,True,None
0.277274312456494,0.0005,True,False,False,True,None,200,8;12,256,1.0,15,True,None
0.27660697184567873,0.0005,True,False,False,True,None,200,8;12,256,1.0,18,True,None
0.2779350566943129,0.0005,True,False,False,True,None,200,8;12,256,1.0,20,True,None
0.2763615437005921,0.0005,True,False,False,True,None,200,8;12,256,1.0,22,True,None
0.2758938994262064,0.0005,True,False,False,True,None,200,8;12,256,1.0,24,True,None
0.27711099752194923,0.0005,True,False,False,True,None,200,8;12,256,1.0,30,True,None
0.2824439102993441,0.0005,True,False,False,True,None,200,8;12,256,0.1,10,True,None
0.2801158625924849,0.0005,True,False,False,True,None,200,8;12,256,0.1,15,True,None
0.2821434408691874,0.0005,True,False,False,True,None,200,8;12,256,0.1,18,True,None
0.2819560250722877,0.0005,True,False,False,True,None,200,8;12,256,0.1,20,True,None
0.2811802530411381,0.0005,True,False,False,True,None,200,8;12,256,0.1,22,True,None
0.28317537167835005,0.0005,True,False,False,True,None,200,8;12,256,0.1,24,True,None
0.2819985752735333,0.0005,True,False,False,True,None,200,8;12,256,0.1,30,True,None
0.2920144232907316,0.0005,True,False,False,True,None,200,8;12,256,0.01,10,True,None
0.2945655801423063,0.0005,True,False,False,True,None,200,8;12,256,0.01,15,True,None
0.29479214764117795,0.0005,True,False,False,True,None,200,8;12,256,0.01,18,True,None
0.292400109370504,0.0005,True,False,False,True,None,200,8;12,256,0.01,20,True,None
0.29393772670586,0.0005,True,False,False,True,None,200,8;12,256,0.01,22,True,None
0.29125926411272024,0.0005,True,False,False,True,None,200,8;12,256,0.01,24,True,None
0.2942136615809635,0.0005,True,False,False,True,None,200,8;12,256,0.01,30,True,None
0.29227057088401465,0.0005,True,False,False,True,None,200,8;12,256,0.001,10,True,None
0.2922361232485168,0.0005,True,False,False,True,None,200,8;12,256,0.001,15,True,None
0.29258566855368834,0.0005,True,False,False,True,None,200,8;12,256,0.001,18,True,None
0.2935338972201615,0.0005,True,False,False,True,None,200,8;12,256,0.001,20,True,None
0.29191773160545176,0.0005,True,False,False,True,None,200,8;12,256,0.001,22,True,None
0.2931643961492851,0.0005,True,False,False,True,None,200,8;12,256,0.001,24,True,None
0.2925843307403241,0.0005,True,False,False,True,None,200,8;12,256,0.001,30,True,None
0.29059894076006343,0.0005,True,False,False,True,None,200,8;12,256,0.0001,10,True,None
0.2929271782514286,0.0005,True,False,False,True,None,200,8;12,256,0.0001,15,True,None
0.2899518897926899,0.0005,True,False,False,True,None,200,8;12,256,0.0001,18,True,None
0.2913469760562274,0.0005,True,False,False,True,None,200,8;12,256,0.0001,20,True,None
0.29346277886757843,0.0005,True,False,False,True,None,200,8;12,256,0.0001,22,True,None
0.2900051761411385,0.0005,True,False,False,True,None,200,8;12,256,0.0001,24,True,None
0.2930919339401661,0.0005,True,False,False,True,None,200,8;12,256,0.0001,30,True,None
0.27401074761865224,0.0005,True,False,False,True,None,200,8;14,256,1.0,10,True,None
0.27371686770850795,0.0005,True,False,False,True,None,200,8;14,256,1.0,15,True,None
0.2734345984942397,0.0005,True,False,False,True,None,200,8;14,256,1.0,18,True,None
0.27312604589447953,0.0005,True,False,False,True,None,200,8;14,256,1.0,20,True,None
0.27444601843945915,0.0005,True,False,False,True,None,200,8;14,256,1.0,22,True,None
0.2745630247935696,0.0005,True,False,False,True,None,200,8;14,256,1.0,24,True,None
0.27443204718999803,0.0005,True,False,False,True,None,200,8;14,256,1.0,30,True,None
0.2824915615244148,0.0005,True,False,False,True,None,200,8;14,256,0.1,10,True,None
0.2819817717248218,0.0005,True,False,False,True,None,200,8;14,256,0.1,15,True,None
0.28271234387349675,0.0005,True,False,False,True,None,200,8;14,256,0.1,18,True,None
0.2831391652968317,0.0005,True,False,False,True,None,200,8;14,256,0.1,20,True,None
0.2827426100195272,0.0005,True,False,False,True,None,200,8;14,256,0.1,22,True,None
0.2814171982131978,0.0005,True,False,False,True,None,200,8;14,256,0.1,24,True,None
0.2824260372650135,0.0005,True,False,False,True,None,200,8;14,256,0.1,30,True,None
0.28849144987580444,0.0005,True,False,False,True,None,200,8;14,256,0.01,10,True,None
0.2884456447382844,0.0005,True,False,False,True,None,200,8;14,256,0.01,15,True,None
0.28764374766242223,0.0005,True,False,False,True,None,200,8;14,256,0.01,18,True,None
0.2914996013448579,0.0005,True,False,False,True,None,200,8;14,256,0.01,20,True,None
0.2897225347560461,0.0005,True,False,False,True,None,200,8;14,256,0.01,22,True,None
0.28982321312687465,0.0005,True,False,False,True,None,200,8;14,256,0.01,24,True,None
0.2901552126272363,0.0005,True,False,False,True,None,200,8;14,256,0.01,30,True,None
0.28762734391990663,0.0005,True,False,False,True,None,200,8;14,256,0.001,10,True,None
0.2874492309860398,0.0005,True,False,False,True,None,200,8;14,256,0.001,15,True,None
0.2903029754374317,0.0005,True,False,False,True,None,200,8;14,256,0.001,18,True,None
0.2911160303313284,0.0005,True,False,False,True,None,200,8;14,256,0.001,20,True,None
0.2885093291969217,0.0005,True,False,False,True,None,200,8;14,256,0.001,22,True,None
0.2890882850776997,0.0005,True,False,False,True,None,200,8;14,256,0.001,24,True,None
0.2896108082961649,0.0005,True,False,False,True,None,200,8;14,256,0.001,30,True,None
0.28897382347210704,0.0005,True,False,False,True,None,200,8;14,256,0.0001,10,True,None
0.2872500121046649,0.0005,True,False,False,True,None,200,8;14,256,0.0001,15,True,None
0.2879381995926803,0.0005,True,False,False,True,None,200,8;14,256,0.0001,18,True,None
0.292227407390947,0.0005,True,False,False,True,None,200,8;14,256,0.0001,20,True,None
0.2908062842936609,0.0005,True,False,False,True,None,200,8;14,256,0.0001,22,True,None
0.2911560997197057,0.0005,True,False,False,True,None,200,8;14,256,0.0001,24,True,None
0.2899607302018083,0.0005,True,False,False,True,None,200,8;14,256,0.0001,30,True,None
